prediction,regime,surprise,tick,vector
"[0.2566932876994471, 0.6127089719098219, 0.40286592645830105, 0.38871695454650057]",stable,0.06601356796763547,92,"[0.19871062141832802, 0.6051463008947036, 0.4105294576255706, 0.3590542192728381]"
"[0.2534720284616071, 0.6122888235200931, 0.40329167818981604, 0.3870690248090749]",stable,0.1385801244132488,93,"[0.35392635854321347, 0.6511554918315154, 0.358263420540881, 0.4617363975880751]"
"[0.25875909846590217, 0.6143344376417469, 0.40092176989250367, 0.3909988865342855]",stable,0.247751125311621,94,"[0.47801285890235196, 0.6195963338303427, 0.375722385371804, 0.5034520416520001]"
"[0.26972178648772466, 0.6145975324511767, 0.39966180066646867, 0.3966215442901712]",stable,0.37844261245498767,95,"[0.6024014911406502, 0.6292479125867195, 0.4095737495632994, 0.5761491039147283]"
"[0.7179217757915081, 0.6368744792915063, 0.44355495542753826, 0.6294301649210411]",stable,0.04926608591554696,96,"[0.6909469741306326, 0.6664871556766759, 0.4685253622317671, 0.6153207539435048]"
"[0.716335022752633, 0.6386164014318103, 0.44502380288661053, 0.6286001995694214]",stable,0.07412460017782063,97,"[0.7756645086295456, 0.6594699743691107, 0.4540775289104266, 0.6667790811394382]"
"[0.7196311053013504, 0.6397749332616605, 0.4455267876657114, 0.6307212485455334]",stable,0.12150648332750603,98,"[0.8243199767835941, 0.6661978663998873, 0.41196295781374326, 0.6752112879749684]"
"[0.7251410459056791, 0.6411656139531461, 0.44376027030508153, 0.6330628295681353]",stable,0.17049227819175491,99,"[0.8752666520447563, 0.6770193366747174, 0.3949104844702219, 0.686524295085669]"
"[0.7326473262126328, 0.6429583000892247, 0.4413177810133385, 0.6357359028440119]",stable,0.18902454405848998,100,"[0.8931574984923527, 0.6740928900547103, 0.40730541908028595, 0.7242828361317932]"
"[0.7402906677497624, 0.6444408996113907, 0.43969814473081226, 0.6399524234767634]",stable,0.17735872956290918,101,"[0.8692144720663363, 0.7106186224522878, 0.432092355202913, 0.7419202252475264]"
"[0.746150840673243, 0.6474489779223406, 0.43935242702499866, 0.6445873235572526]",stable,0.2556707796826022,102,"[0.9402659015448898, 0.7507036028166607, 0.44673127199517937, 0.7748598295251116]"
"[0.754590625928532, 0.6519383094394849, 0.43967324637152827, 0.6502513455558551]",stable,0.21868407716652496,103,"[0.9118420234436976, 0.7604430749687637, 0.4270471296992332, 0.7559018099226331]"
"[0.7611427674916639, 0.6564593413365383, 0.4391471581768493, 0.6546534482378041]",stable,0.30357783914267317,104,"[1.0, 0.7446984579492183, 0.4680897568382165, 0.817389157838169]"
"[1.0, 0.7446984579492183, 0.4680897568382165, 0.817389157838169]",stable,0.07882153389285922,105,"[0.9498358211020853, 0.7381898590417292, 0.4186058185335151, 0.7826707570852671]"
"[0.9749179105510426, 0.7414441584954737, 0.4433477876858658, 0.800029957461718]",stable,0.04594482235707648,106,"[0.9326787338307615, 0.7355205875034501, 0.46032671640383593, 0.8018754757381711]"
